loan_id,application_date,age,annual_income,employment_years,loan_amount,tenure_months,interest_rate_pct,credit_score,dti_pct,prior_delinquencies,collateral_value,ltv_pct,dependents,purpose,employment_type,region,existing_loans,monthly_obligations,days_past_due,default_flag,npa_flag,risk_score,risk_band,pd_estimate
LN101488,2024-09-23,24,78800,8.8,1053000,60,13.07,728,39.7,2,832000,126.6,4,Home,Self-employed,North,0,23996.74,0,0,0,31.06,Moderate,0.0806
LN102886,2024-09-23,33,114000,13.9,279000,48,13.36,602,57.7,1,221000,126.2,1,Auto,Contract,North,0,7534.82,240,1,1,39.29,Moderate,0.3324
LN101749,2024-09-23,47,59600,22.2,72000,72,7.52,699,22.0,1,116000,62.1,1,Home,Government,South,1,1245.59,0,0,0,22.27,Low,0.0126
LN103308,2024-09-23,54,47800,8.2,1588000,48,12.79,668,40.8,1,2077000,76.5,0,Home,Salaried,South,1,42436.74,0,0,0,29.11,Moderate,0.0508
LN103057,2024-09-23,40,56600,12.0,106000,60,10.75,677,25.5,0,87000,121.8,1,Education,Government,East,1,2291.5,0,0,0,28.11,Moderate,0.0476
LN100747,2024-09-24,31,71600,5.9,449000,72,11.77,668,32.9,1,656000,68.4,2,Auto,Salaried,East,0,8724.43,0,0,0,25.06,Moderate,0.0294
LN101372,2024-09-24,26,111200,10.9,318000,48,13.34,724,40.2,0,211000,150.7,1,Auto,Self-employed,South,1,8584.9,0,0,0,31.38,Moderate,0.1003
LN104540,2024-09-24,29,76100,5.8,258000,36,9.79,719,22.0,0,356000,72.5,1,Education,Salaried,West,3,8299.52,0,0,0,23.59,Low,0.0185
LN102038,2024-09-25,38,21700,10.3,1440000,24,12.93,681,12.6,1,2054000,70.1,3,Auto,Self-employed,North,0,68412.89,0,0,0,20.48,Low,0.0155
LN104997,2024-09-25,66,46300,10.7,1357000,36,9.31,753,28.3,0,1559000,87.0,0,Auto,Self-employed,South,0,43348.29,5,0,0,19.5,Low,0.0144
LN100925,2024-09-26,24,43000,23.4,308000,60,9.77,699,29.5,0,227000,135.7,1,Home,Salaried,North,0,6509.29,0,0,0,27.46,Moderate,0.0401
LN102940,2024-09-26,47,25200,17.9,309000,72,10.11,760,38.2,1,547000,56.5,0,Home,Contract,South,0,5741.64,10,0,0,20.05,Low,0.0137
LN104192,2024-09-26,50,87400,21.6,897000,60,12.55,676,28.1,0,1414000,63.4,1,Personal,Salaried,Central,1,20203.47,30,0,0,22.84,Low,0.0185
LN102130,2024-09-26,42,62700,9.5,339000,72,15.9,773,50.6,1,305000,111.1,1,Auto,Self-employed,North,0,7334.88,0,0,0,27.31,Moderate,0.0478
LN101318,2024-09-27,33,102900,6.4,202000,60,12.48,761,61.5,0,316000,63.9,4,Education,Salaried,South,2,5273.62,0,0,0,26.74,Moderate,0.0338
LN102302,2024-09-27,35,52200,10.4,1454000,72,9.24,728,37.9,1,2501000,58.1,2,Personal,Salaried,East,1,26382.66,0,0,0,23.52,Low,0.0204
LN104595,2024-09-27,39,52300,8.0,633000,36,9.46,747,41.9,0,1072000,59.0,1,Personal,Salaried,West,3,20265.02,0,0,0,24.73,Low,0.0239
LN102250,2024-09-27,37,76400,6.7,405000,60,8.57,737,22.5,0,573000,70.7,1,Home,Salaried,North,1,8322.87,10,0,0,19.22,Low,0.0106
LN104257,2024-09-27,51,38400,19.4,604000,24,8.54,630,16.8,0,530000,114.0,1,Education,Government,North,0,27466.28,45,1,0,26.41,Moderate,0.0369
LN103550,2024-09-28,33,34300,7.0,480000,60,10.81,664,50.3,0,362000,132.6,2,Business,Salaried,North,0,10390.94,0,0,0,33.17,Moderate,0.1409
LN101883,2024-09-28,33,59400,7.4,413000,84,10.07,736,42.5,0,740000,55.8,4,Education,Contract,Central,3,6871.24,20,0,0,25.12,Moderate,0.0323
LN103920,2024-09-28,55,145800,11.4,162000,36,11.53,616,38.8,1,220000,73.6,0,Home,Salaried,West,2,5344.42,0,0,0,32.84,Moderate,0.0833
LN103767,2024-09-29,50,71100,6.0,1570000,24,11.7,850,38.1,1,1354000,116.0,3,Personal,Self-employed,West,0,73685.59,0,0,0,21.22,Low,0.0191
LN103698,2024-09-29,46,61800,8.3,731000,84,9.7,701,52.5,0,1222000,59.8,2,Personal,Government,East,0,12022.46,0,0,0,24.37,Low,0.032
LN104584,2024-09-29,36,112900,2.0,268000,72,10.11,712,52.2,0,263000,101.9,2,Home,Salaried,East,1,4979.8,45,1,0,29.6,Moderate,0.0679
LN102076,2024-09-29,44,95500,6.8,1573000,60,10.36,686,50.9,1,1579000,99.6,2,Personal,Salaried,East,0,33700.92,0,0,0,30.82,Moderate,0.0849
LN104550,2024-09-30,51,77300,6.8,282000,60,11.56,679,22.9,0,434000,65.0,3,Personal,Salaried,Central,0,6210.41,0,0,0,20.13,Low,0.0161
LN100755,2024-09-30,62,39400,8.3,273000,72,11.29,769,33.8,1,430000,63.5,1,Home,Salaried,West,0,5236.94,0,0,0,19.4,Low,0.01
LN103108,2024-09-30,42,110600,8.2,613000,84,10.51,694,36.3,0,445000,137.8,2,Personal,Government,Central,2,10338.79,0,0,0,32.63,Moderate,0.1051
LN103236,2024-09-30,47,100800,13.3,227000,24,13.52,732,33.9,0,348000,65.2,1,Personal,Salaried,West,2,10847.52,0,0,0,22.88,Low,0.0182
LN104579,2024-09-30,45,55200,7.5,777000,84,10.56,709,43.0,2,650000,119.5,0,Personal,Government,Central,1,13125.06,0,0,0,33.68,Moderate,0.1037
LN101400,2024-09-30,29,76200,9.4,366000,84,10.58,752,23.9,0,387000,94.6,1,Auto,Salaried,Central,3,6186.28,0,0,0,24.43,Low,0.02
LN104768,2024-10-01,47,91100,25.6,644000,72,13.11,593,24.1,2,568000,113.4,1,Business,Salaried,Central,0,12965.14,0,0,0,33.77,Moderate,0.0963
LN100172,2024-10-01,37,53300,5.5,331000,72,10.61,758,33.9,0,485000,68.2,3,Home,Salaried,West,1,6234.36,0,0,0,20.14,Low,0.0124
LN104720,2024-10-01,47,55600,12.7,746000,12,13.76,712,50.9,0,640000,116.6,2,Home,Government,West,1,66896.98,10,0,0,30.81,Moderate,0.0717
LN104972,2024-10-01,29,97500,9.2,291000,60,15.54,638,77.9,0,495000,58.8,1,Education,Self-employed,South,2,7005.63,90,1,1,36.02,Moderate,0.188
LN101850,2024-10-01,32,38000,13.9,163000,36,11.26,741,40.4,1,114000,143.0,0,Personal,Salaried,West,2,5356.5,5,0,0,33.48,Moderate,0.0944
LN101575,2024-10-01,38,113200,8.2,567000,72,13.27,680,27.8,0,831000,68.2,0,Auto,Self-employed,South,2,11462.98,0,0,0,24.71,Low,0.0307
LN100606,2024-10-01,31,35300,3.2,378000,48,13.07,639,9.0,0,666000,56.8,0,Home,Self-employed,South,0,10153.93,0,0,0,18.65,Low,0.0149
LN103476,2024-10-02,47,69900,7.5,513000,84,11.96,700,44.4,0,662000,77.5,1,Personal,Salaried,South,2,9044.88,15,0,0,27.9,Moderate,0.0477
LN103965,2024-10-02,41,31000,7.4,641000,48,11.53,631,25.9,0,1125000,57.0,1,Auto,Salaried,South,2,16732.45,0,0,0,25.81,Moderate,0.0311
LN104436,2024-10-02,49,68700,4.8,428000,84,13.89,717,41.8,0,529000,80.9,1,Personal,Salaried,West,0,7994.74,0,0,0,23.49,Low,0.029
LN102184,2024-10-02,21,66400,12.2,515000,12,13.32,675,22.5,0,847000,60.8,1,Personal,Salaried,Central,1,46075.75,5,0,0,21.51,Low,0.0169
LN104717,2024-10-02,49,39000,8.8,454000,48,14.6,817,36.3,0,765000,59.3,0,Business,Salaried,South,0,12543.3,0,0,0,14.94,Low,0.0056
LN101554,2024-10-02,36,56800,6.2,288000,84,12.93,712,31.3,0,495000,58.2,0,Personal,Contract,West,2,5228.33,0,0,0,22.72,Low,0.0279
LN102288,2024-10-03,33,98400,14.4,824000,72,13.01,602,25.8,0,810000,101.7,2,Personal,Self-employed,South,2,16545.41,0,0,0,31.79,Moderate,0.1079
LN102699,2024-10-03,50,97800,6.4,735000,48,12.33,692,31.2,1,1152000,63.8,2,Education,Salaried,West,0,19474.67,0,0,0,22.98,Low,0.0201
LN103837,2024-10-03,41,34000,6.5,286000,24,8.21,731,47.0,0,281000,101.8,2,Personal,Salaried,Central,1,12962.41,5,0,0,27.55,Moderate,0.0502
LN104171,2024-10-03,37,66400,7.8,247000,48,8.27,690,6.0,0,235000,105.1,2,Business,Salaried,East,3,6061.35,10,0,0,25.18,Moderate,0.027
LN101071,2024-10-03,42,31500,5.3,714000,48,10.16,743,36.6,0,520000,137.3,0,Auto,Government,West,2,18163.8,5,0,0,30.05,Moderate,0.0626
LN102805,2024-10-04,22,49800,3.2,281000,72,12.8,770,32.7,0,310000,90.6,0,Personal,Government,North,0,5611.21,20,0,0,19.84,Low,0.0153
LN104462,2024-10-04,46,62100,1.9,439000,60,6.83,721,37.5,0,559000,78.5,2,Auto,Contract,Central,1,8657.56,0,0,0,23.85,Low,0.0358
LN103147,2024-10-04,32,144500,5.2,357000,36,7.92,756,43.8,0,476000,75.0,3,Home,Salaried,West,0,11173.91,0,0,0,21.24,Low,0.0169
LN100509,2024-10-04,31,60700,19.5,287000,72,7.09,717,36.8,1,481000,59.7,0,Education,Self-employed,West,0,4905.48,0,0,0,22.37,Low,0.0182
LN103307,2024-10-05,41,162700,13.1,234000,48,13.93,635,40.7,0,381000,61.4,3,Auto,Salaried,East,1,6386.18,0,0,0,27.33,Moderate,0.0412
LN104889,2024-10-05,44,38000,6.9,1010000,60,11.28,567,20.5,0,730000,138.4,0,Personal,Salaried,South,0,22101.15,0,0,0,32.92,Moderate,0.1474
LN101893,2024-10-06,37,80700,14.3,697000,48,13.72,636,14.2,0,750000,92.9,0,Auto,Salaried,Central,1,18948.8,5,0,0,25.13,Moderate,0.0283
LN103809,2024-10-06,45,93900,4.2,1303000,60,11.6,737,44.4,0,1461000,89.2,2,Home,Salaried,West,0,28721.82,10,0,0,23.78,Low,0.027
LN103763,2024-10-06,45,85800,16.3,351000,84,13.62,680,36.1,1,537000,65.4,1,Education,Salaried,North,2,6504.28,0,0,0,28.09,Moderate,0.0338
LN101847,2024-10-06,30,81700,12.3,442000,48,15.21,680,47.1,1,307000,144.0,1,Business,Contract,West,0,12348.29,0,0,0,34.82,Moderate,0.1972
LN103833,2024-10-06,25,102200,17.3,310000,60,11.59,640,34.1,2,472000,65.7,1,Auto,Salaried,Central,0,6831.72,0,0,0,28.51,Moderate,0.0394
LN103063,2024-10-06,33,104800,2.0,447000,60,11.78,795,34.4,1,535000,83.6,0,Home,Salaried,West,2,9893.65,0,0,0,23.49,Low,0.0176
LN103027,2024-10-06,42,66900,19.2,143000,48,11.39,620,18.4,1,196000,73.0,1,Auto,Salaried,Central,1,3723.05,0,0,0,26.82,Moderate,0.0305
LN103479,2024-10-06,50,34000,1.7,373000,48,10.17,679,19.7,0,296000,126.0,2,Business,Salaried,West,1,9490.72,75,1,0,27.26,Moderate,0.0527
LN100624,2024-10-06,52,148100,9.9,614000,60,8.04,706,50.0,0,1008000,60.9,1,Education,Government,East,2,12461.46,0,0,0,27.05,Moderate,0.0352
LN100964,2024-10-06,37,125300,13.1,802000,72,13.77,772,21.7,0,1405000,57.1,0,Personal,Salaried,East,4,16427.19,0,0,0,20.85,Low,0.01
LN103665,2024-10-07,27,98200,9.4,606000,60,11.23,709,46.9,1,631000,96.0,1,Business,Salaried,West,5,13245.52,0,0,0,36.78,Moderate,0.1222
LN103796,2024-10-07,37,50800,4.1,106000,60,8.77,784,27.1,0,158000,67.1,0,Auto,Government,South,3,2188.57,0,0,0,20.62,Low,0.0108
LN103289,2024-10-07,35,26000,5.7,705000,72,12.58,743,27.5,1,1261000,55.9,1,Home,Salaried,West,1,13996.45,15,0,0,20.42,Low,0.0112
LN102811,2024-10-07,32,59700,6.5,915000,84,11.84,817,41.5,1,1594000,57.4,1,Personal,Self-employed,South,0,16074.06,0,0,0,17.79,Low,0.0104
LN101946,2024-10-07,41,26900,15.5,431000,72,13.61,752,53.2,0,560000,77.0,3,Home,Government,South,1,8791.32,0,0,0,25.19,Moderate,0.0257
LN103513,2024-10-08,22,81800,19.0,326000,60,11.06,654,34.9,0,291000,112.0,3,Home,Self-employed,Central,2,7097.79,75,1,0,31.89,Moderate,0.0897
LN102315,2024-10-08,42,136100,11.3,419000,36,15.81,781,44.8,0,451000,92.9,0,Personal,Salaried,East,2,14691.52,10,0,0,25.24,Moderate,0.0274
LN101493,2024-10-08,40,89400,6.2,345000,60,7.51,808,12.4,0,277000,124.5,2,Auto,Self-employed,East,1,6914.73,0,0,0,18.82,Low,0.012
LN100113,2024-10-08,60,33100,8.0,246000,72,9.56,732,32.6,1,328000,75.0,0,Home,Self-employed,West,0,4502.96,5,0,0,22.27,Low,0.0211
LN103508,2024-10-09,43,48700,13.5,185000,72,15.43,695,46.2,0,309000,59.9,2,Home,Self-employed,Central,1,3955.16,0,0,0,25.1,Moderate,0.0333
LN100213,2024-10-09,44,78700,7.4,706000,72,10.49,715,39.4,0,672000,105.1,1,Home,Contract,East,2,13254.36,15,0,0,28.87,Moderate,0.0698
LN102337,2024-10-09,38,28200,12.5,396000,48,14.5,658,31.0,0,680000,58.2,2,Personal,Salaried,South,2,10920.87,10,0,0,25.52,Moderate,0.0303
LN100928,2024-10-09,52,114600,3.7,215000,36,6.96,676,46.6,1,300000,71.7,2,Home,Contract,North,2,6634.64,0,0,0,31.04,Moderate,0.0916
LN103419,2024-10-09,33,50900,17.0,503000,36,10.37,659,15.7,1,412000,122.1,2,Personal,Salaried,North,2,16317.91,0,0,0,30.8,Moderate,0.0614
LN103620,2024-10-09,26,44500,16.0,255000,84,11.41,672,28.0,0,331000,77.0,1,Personal,Government,North,0,4421.39,0,0,0,22.72,Low,0.0222
LN104398,2024-10-10,48,50300,8.1,1464000,36,13.16,640,19.4,3,2334000,62.7,1,Personal,Salaried,South,1,49440.85,0,0,0,28.93,Moderate,0.0421
LN100063,2024-10-10,27,34100,8.6,329000,24,10.68,651,36.7,1,290000,113.4,0,Education,Contract,Central,1,15285.15,30,1,0,32.88,Moderate,0.1309
LN102032,2024-10-10,42,82700,14.6,1475000,24,10.29,703,24.2,1,1875000,78.7,3,Personal,Salaried,North,2,68261.36,20,0,0,25.83,Moderate,0.0262
LN104378,2024-10-11,41,53700,7.9,628000,72,11.4,731,43.2,1,1071000,58.6,0,Home,Salaried,West,2,12082.46,0,0,0,26.13,Moderate,0.0263
LN104292,2024-10-11,25,30600,22.6,1046000,48,8.62,625,37.0,0,1442000,72.5,5,Business,Self-employed,North,3,25841.43,0,0,0,31.56,Moderate,0.0802
LN101615,2024-10-11,67,64900,3.8,1009000,60,8.85,647,13.9,1,901000,112.0,1,Business,Salaried,Central,0,20871.8,0,0,0,26.73,Moderate,0.0459
LN101718,2024-10-11,44,150200,2.3,212000,48,11.83,667,36.7,0,222000,95.5,1,Business,Government,South,1,5565.09,10,0,0,28.24,Moderate,0.0612
LN103283,2024-10-11,46,15800,5.8,628000,72,12.03,736,33.6,2,969000,64.8,5,Personal,Government,Central,5,12287.32,15,0,0,31.57,Moderate,0.0477
LN102628,2024-10-11,34,30100,6.1,366000,36,11.33,618,59.9,0,366000,100.0,2,Personal,Salaried,South,2,12039.65,60,1,0,37.6,Moderate,0.2306
LN101112,2024-10-12,46,81900,6.5,504000,24,9.57,562,36.1,1,561000,89.8,1,Auto,Self-employed,South,3,23157.14,5,0,0,38.45,Moderate,0.2337
LN103409,2024-10-12,56,63700,9.9,431000,60,7.16,637,12.3,1,752000,57.3,0,Home,Salaried,South,1,8566.89,0,0,0,23.13,Low,0.0182
LN102041,2024-10-13,34,53300,2.7,475000,72,11.36,634,38.6,0,322000,147.5,2,Personal,Salaried,Central,0,9129.01,0,0,0,33.91,Moderate,0.173
LN101748,2024-10-13,40,51000,7.1,491000,36,15.29,719,42.0,0,537000,91.4,1,Education,Salaried,East,1,17090.49,0,0,0,26.14,Moderate,0.0352
LN103594,2024-10-13,49,62100,9.6,202000,84,8.09,583,34.4,0,358000,56.4,1,Home,Salaried,West,2,3157.48,0,0,0,29.99,Moderate,0.0627
LN103726,2024-10-13,42,295900,18.5,718000,60,12.13,728,33.9,2,1121000,64.0,2,Home,Contract,South,2,16018.72,0,0,0,26.97,Moderate,0.0317
LN102739,2024-10-14,46,87300,14.2,319000,48,13.24,675,48.5,0,266000,119.9,2,Home,Salaried,Central,1,8596.02,0,0,0,32.62,Moderate,0.0965
LN103177,2024-10-14,33,135400,11.2,342000,24,10.84,736,31.7,1,426000,80.3,3,Auto,Salaried,Central,1,15914.49,15,0,0,24.07,Low,0.0198
LN100784,2024-10-14,43,60800,5.2,739000,48,12.4,655,37.2,0,956000,77.3,4,Personal,Government,West,3,19606.16,5,0,0,30.49,Moderate,0.0701
LN104056,2024-10-15,51,59500,5.5,490000,72,12.66,655,48.6,1,368000,133.2,2,Home,Salaried,South,1,9748.6,5,0,0,37.03,Moderate,0.1879
LN103306,2024-10-15,43,32800,6.7,525000,84,13.64,646,48.7,0,546000,96.2,1,Auto,Government,North,2,9734.4,30,1,0,33.49,Moderate,0.1116
LN100762,2024-10-15,61,40600,11.6,804000,60,9.29,677,39.6,0,665000,120.9,3,Home,Government,North,2,16803.1,0,0,0,32.5,Moderate,0.0885
LN100876,2024-10-15,33,29900,14.6,635000,48,11.94,653,21.5,0,746000,85.1,1,Personal,Salaried,Central,0,16703.28,0,0,0,23.24,Low,0.0252
LN100503,2024-10-15,43,33500,2.8,153000,36,12.49,639,36.7,0,107000,143.0,2,Business,Salaried,East,2,5117.67,0,0,0,36.14,Moderate,0.1941
LN101924,2024-10-15,57,24500,4.6,276000,84,12.68,791,25.7,0,495000,55.8,0,Home,Salaried,North,3,4973.09,0,0,0,18.84,Low,0.0078
LN101015,2024-10-16,40,43000,12.4,222000,60,10.67,671,34.5,0,269000,82.5,3,Auto,Salaried,West,2,4790.36,0,0,0,27.96,Moderate,0.041
LN103264,2024-10-16,44,22400,5.8,174000,60,13.96,662,34.5,0,121000,143.8,2,Auto,Salaried,West,2,4045.07,0,0,0,34.57,Moderate,0.1346
LN104779,2024-10-16,21,77600,10.1,821000,72,11.8,640,11.0,0,1184000,69.3,5,Home,Self-employed,South,4,15965.45,0,0,0,26.91,Moderate,0.0359
LN103218,2024-10-17,31,58500,18.4,1429000,60,13.08,665,30.1,0,2340000,61.1,1,Personal,Salaried,North,0,32572.69,0,0,0,21.92,Low,0.0187
LN103847,2024-10-17,34,68900,20.3,1006000,60,10.68,799,5.0,0,1805000,55.7,2,Auto,Self-employed,West,4,21712.68,0,0,0,15.94,Low,0.0041
LN104590,2024-10-17,32,99000,5.4,190000,72,9.51,737,55.4,0,189000,100.5,2,Personal,Salaried,West,2,4570.5,15,0,0,30.45,Moderate,0.0736
LN101693,2024-10-17,26,81300,4.1,139000,72,12.72,732,28.5,0,150000,92.7,1,Auto,Government,West,2,2769.8,0,0,0,24.55,Low,0.025
LN102687,2024-10-17,24,84400,4.9,458000,60,7.94,734,24.2,2,589000,77.8,1,Home,Government,Central,2,9273.44,0,0,0,26.09,Moderate,0.0238
LN100651,2024-10-17,48,67600,6.2,1782000,72,8.98,646,41.8,0,1570000,113.5,2,Education,Salaried,North,3,32103.82,0,0,0,35.51,Moderate,0.1398
LN102081,2024-10-18,43,118100,7.3,631000,24,9.97,789,43.1,0,798000,79.1,2,Personal,Salaried,West,3,29108.71,30,0,0,24.76,Low,0.0237
LN101951,2024-10-18,49,114000,14.8,173000,72,7.27,720,47.8,1,294000,58.8,3,Home,Government,North,1,4541.0,0,0,0,25.99,Moderate,0.0261
LN100741,2024-10-18,26,40400,2.9,497000,12,12.43,663,31.2,0,854000,58.2,1,Personal,Government,East,1,44257.89,0,0,0,23.63,Low,0.0281
LN101244,2024-10-19,32,48600,6.8,769000,24,9.99,725,48.0,1,1368000,56.2,3,Personal,Government,South,2,35481.9,10,0,0,27.17,Moderate,0.0359
LN101553,2024-10-19,31,45400,2.1,228000,72,11.92,697,23.6,1,365000,62.5,5,Education,Self-employed,Central,1,4447.96,0,0,0,22.74,Low,0.0227
LN104743,2024-10-19,42,71100,27.8,487000,36,10.27,710,42.5,0,372000,130.9,2,Home,Salaried,North,2,15775.93,0,0,0,32.34,Moderate,0.0677
LN102854,2024-10-19,49,40200,6.8,791000,60,13.3,707,44.9,0,943000,83.9,3,Auto,Salaried,East,1,18119.39,0,0,0,26.61,Moderate,0.0384
LN101937,2024-10-20,42,52100,2.6,647000,48,13.48,676,63.6,0,462000,140.0,1,Home,Salaried,South,3,17511.92,0,0,0,40.93,Moderate,0.3051
LN100540,2024-10-20,46,146200,5.5,451000,36,10.52,678,15.3,0,790000,57.1,2,Education,Self-employed,Central,0,14662.86,0,0,0,17.88,Low,0.0123
LN101357,2024-10-20,42,31000,5.7,335000,72,10.73,695,36.3,1,323000,103.7,2,Personal,Contract,East,5,6330.19,0,0,0,36.17,Moderate,0.1627
LN100998,2024-10-20,33,81400,3.3,1521000,48,12.87,840,39.2,0,2448000,62.1,1,Home,Self-employed,North,0,40706.55,0,0,0,14.58,Low,0.0064
LN102161,2024-10-21,40,63200,7.8,325000,60,13.96,730,66.2,1,581000,55.9,0,Home,Self-employed,East,1,7555.44,0,0,0,28.85,Moderate,0.0571
LN101214,2024-10-21,35,42300,8.9,328000,72,9.79,721,41.5,0,462000,71.0,5,Business,Salaried,North,0,6041.8,0,0,0,22.23,Low,0.0214
LN104576,2024-10-21,27,30000,13.6,1494000,24,13.69,625,31.5,0,2555000,58.5,1,Business,Government,South,2,71512.65,10,0,0,27.4,Moderate,0.0412
LN104866,2024-10-21,40,75800,10.8,380000,72,10.68,689,31.4,4,437000,87.0,0,Personal,Contract,Central,1,7170.82,180,1,1,33.17,Moderate,0.0956
LN100187,2024-10-22,37,72000,3.7,347000,36,9.39,610,34.1,1,450000,77.1,4,Auto,Self-employed,Central,1,11097.6,0,0,0,30.9,Moderate,0.0924
LN103717,2024-10-22,59,69700,8.0,457000,60,11.24,757,37.4,0,517000,88.4,0,Home,Self-employed,North,2,9991.07,0,0,0,24.58,Low,0.0288
LN101838,2024-10-22,38,49200,5.8,562000,48,10.43,733,43.6,4,409000,137.4,1,Education,Government,North,1,14370.11,0,0,0,38.32,Moderate,0.1483
LN101616,2024-10-22,41,109700,5.7,964000,72,11.66,728,8.1,1,1694000,56.9,1,Business,Salaried,North,2,18676.38,0,0,0,19.1,Low,0.0089
LN100329,2024-10-23,44,28100,9.8,339000,36,9.94,621,18.5,0,545000,62.2,2,Personal,Government,North,0,10929.03,0,0,0,22.04,Low,0.0223
LN102555,2024-10-23,43,73800,26.7,2128000,84,12.31,688,53.4,0,2044000,104.1,2,Business,Contract,South,1,37918.71,5,0,0,31.33,Moderate,0.0982
LN103106,2024-10-23,26,63800,9.0,682000,60,11.36,691,42.1,1,828000,82.4,0,Home,Salaried,South,1,14951.07,10,0,0,28.74,Moderate,0.0466
LN103371,2024-10-23,27,41900,5.4,114000,60,9.12,720,35.5,0,197000,57.9,0,Education,Government,Central,0,2373.1,10,0,0,19.77,Low,0.0133
LN101560,2024-10-23,38,56200,3.6,1011000,24,10.59,615,36.2,0,1044000,96.8,1,Home,Salaried,East,3,46928.31,0,0,0,34.36,Moderate,0.123
LN103073,2024-10-23,53,44400,6.6,304000,60,9.31,731,14.9,0,463000,65.7,0,Personal,Self-employed,West,0,6356.38,5,0,0,15.85,Low,0.0092
LN103090,2024-10-23,22,39300,6.4,465000,60,13.22,712,41.4,0,661000,70.3,0,Personal,Salaried,East,1,10632.62,0,0,0,24.28,Low,0.029
LN102778,2024-10-23,37,58300,4.2,766000,48,11.22,698,33.7,0,1151000,66.6,1,Personal,Salaried,Central,2,19879.61,15,0,0,24.78,Low,0.0295
LN104686,2024-10-23,31,26300,4.9,118000,84,16.27,585,7.8,0,80000,147.5,2,Business,Contract,South,0,2361.91,0,0,0,30.34,Moderate,0.1352
LN101138,2024-10-24,43,66400,14.6,399000,60,15.03,698,26.2,0,615000,64.9,3,Personal,Salaried,Central,1,9498.47,0,0,0,21.44,Low,0.0159
LN102630,2024-10-24,41,108800,7.3,445000,60,16.9,796,27.0,1,780000,57.1,0,Personal,Self-employed,South,0,11035.48,0,0,0,15.97,Low,0.0076
LN101848,2024-10-24,47,218900,7.4,381000,36,13.18,640,55.2,2,583000,65.4,3,Auto,Government,Central,0,12870.45,5,0,0,32.7,Moderate,0.0902
LN102034,2024-10-24,48,140500,5.1,320000,12,9.26,735,30.3,0,464000,69.0,2,Home,Government,South,2,28023.07,0,0,0,22.38,Low,0.0167
LN101948,2024-10-24,48,54500,12.4,223000,12,12.94,645,28.3,1,200000,111.5,1,Business,Salaried,North,2,19911.48,20,0,0,33.0,Moderate,0.0921
LN103877,2024-10-24,40,36100,9.3,704000,72,12.39,632,31.5,0,479000,147.0,2,Auto,Government,Central,1,13906.53,0,0,0,34.21,Moderate,0.1369
LN102333,2024-10-24,35,127000,7.1,315000,60,14.51,686,23.2,0,496000,63.5,0,Business,Salaried,Central,0,7413.05,0,0,0,19.67,Low,0.0145
LN104499,2024-10-25,27,144600,8.6,221000,60,12.59,598,37.3,0,208000,106.2,0,Home,Self-employed,West,1,4982.17,0,0,0,33.09,Moderate,0.1416
LN100799,2024-10-25,38,47600,5.6,261000,36,9.04,721,21.9,1,234000,111.5,1,Auto,Salaried,North,1,8304.59,0,0,0,26.03,Moderate,0.0308
LN104362,2024-10-25,40,64100,9.1,1264000,36,15.34,679,33.2,0,982000,128.7,0,Education,Salaried,West,2,44027.72,0,0,0,31.9,Moderate,0.0833
LN103162,2024-10-25,34,95000,13.9,219000,48,13.04,642,42.1,0,345000,63.5,0,Auto,Self-employed,North,1,5879.57,0,0,0,27.45,Moderate,0.0511
LN100342,2024-10-26,40,28700,6.1,490000,60,10.1,633,51.3,0,624000,78.5,0,Personal,Salaried,North,3,10435.18,0,0,0,34.6,Moderate,0.1344
LN104290,2024-10-26,43,47100,7.4,621000,48,10.12,772,54.2,0,957000,64.9,1,Auto,Salaried,West,3,15785.98,15,0,0,26.46,Moderate,0.0283
LN101834,2024-10-26,32,78200,26.3,262000,12,13.06,656,46.6,0,457000,57.3,1,Home,Salaried,South,0,23408.5,0,0,0,25.32,Moderate,0.0265
LN100948,2024-10-26,38,29200,4.5,278000,36,10.03,710,25.4,0,256000,108.6,2,Auto,Salaried,North,1,8974.19,0,0,0,25.02,Moderate,0.0307
LN104615,2024-10-27,35,79000,11.3,553000,84,8.49,664,25.2,0,847000,65.3,3,Business,Salaried,East,1,8754.8,0,0,0,23.08,Low,0.0223
LN104832,2024-10-27,43,52200,11.3,205000,72,10.93,671,49.7,0,238000,86.1,4,Personal,Salaried,West,0,3894.64,0,0,0,28.03,Moderate,0.0584
LN104068,2024-10-27,27,133000,5.3,460000,72,8.61,712,31.6,0,446000,103.1,1,Business,Contract,South,1,8202.99,0,0,0,25.6,Moderate,0.0513
LN103438,2024-10-27,26,64300,2.7,344000,48,9.97,673,48.7,0,298000,115.4,1,Business,Salaried,Central,3,8719.77,0,0,0,35.65,Moderate,0.1599
LN100965,2024-10-27,51,69000,11.4,809000,60,9.42,729,10.0,0,670000,120.7,1,Home,Self-employed,South,1,16958.9,0,0,0,22.14,Low,0.0209
LN104762,2024-10-27,44,71500,8.2,227000,24,10.64,850,36.2,0,270000,84.1,3,Home,Salaried,East,4,10542.08,0,0,0,22.32,Low,0.0117
LN100212,2024-10-27,47,59800,6.5,788000,84,11.29,682,19.3,0,758000,104.0,1,Business,Salaried,North,1,13612.93,0,0,0,24.82,Low,0.0323
LN101042,2024-10-28,48,187000,6.4,730000,60,9.71,677,19.8,0,970000,75.3,2,Auto,Salaried,South,1,15406.38,0,0,0,22.32,Low,0.0189
